id	text
zh_0001	“全国通办”让七夕领证创“小高峰”。可见，以前没结婚，真不是找不到对的人，而是找不到对的民政局。
zh_0002	上合可持续发展合作故事？最可持续的，大概是他们永远开不完的会。
zh_0003	全球最大！我妈自主研制，成功吊装了一锅饺子，差点把餐桌压塌了！
zh_0004	他信家族当总理，是不是每次都自动激活了“七天无理由退货”服务？
zh_0005	华盛顿该领悟，外交关系不能光靠“黑五”打折，更得有“全球包邮”的诚意！
zh_0006	"教育部发布2025年第3号留学预警。
网友：留学预警都出到3号了，这是要组团出道吗？"
zh_0007	"“欧洲一体化进程正发生微妙转型。”
翻译过来就是：大家还是没搞懂，但现在不好意思问了。"
zh_0008	“堤丰”入日为地区安全埋雷？我还以为它只是把所有地铁站的扶梯都停了！
zh_0009	日美“延伸威慑”换不来战略安全？那大概是信号延伸太远，威慑力掉线了。
zh_0010	平台说身份验证是核心，可要是验证完，发现科普“吃绿豆能治百病”的，本人就是真的呢？
zh_0011	果然，峰会结束后，各国代表都粘在了一起，连厕所都得组团去。
zh_0012	别指望了，他们还在争论“中间”到底是靠左一点，还是靠右一点。
zh_0013	"盟友：法国，你又单独行动了？
法国：嗯，我怕带上你们，最好的红酒和奶酪就抢不到了。"
zh_0014	优化网约车市场，仅降抽成还不够。除非能把红绿灯都优化成绿灯，我才觉得够了。
zh_0015	所谓“清醒认知”，不过是大家玩累了，不想折腾了。
zh_0016	澳大利亚打稀土牌前算算得失，就怕牌打出去才发现，自以为的“王牌”，其实是张“废土牌”。
zh_0017	新闻说“庞大消费市场支撑中国经济行稳致远”。我看完，摸了摸口袋，发现自己就是那个“庞大消费市场”里被“支撑”得最空的钱包。
zh_0018	标题说中日韩要“应对共同挑战”加快签署自贸协定。我寻思，他们最大的“共同挑战”是不是如何坐下来，点个菜不吵架？
zh_0019	"规模经济如何定义中国未来？
它会把未来定义得非常个性化，然后批量生产。"
zh_0020	李尹嫣才奪友誼小姐，施宇琪就急著試戴后冠，難道友誼小姐的獎品，就是可以先讓閨蜜玩玩后冠？
zh_0021	"「寵物事業真是發展到極致，連『善終美容』都有了！」
「對啊，畢竟要讓牠們在天上開同學會時，也能保持最佳狀態！」"
zh_0022	珍惜生命。她連消防氣墊都珍惜到捨不得碰。
zh_0023	熱褲本想彰顯熱情活力，點知一炒，變咗公路版熱辣辣磨砂。
zh_0024	將軍澳醫院兩團隊為爭數據爭到面紅耳赤，結果數據都嚇得自己跑出來了。
zh_0025	"市民外遊返港仍不消費，餐飲零售業大嘆無助生意。
市民表示：就是因為在本地不消費，才有錢出去消費啊！"
zh_0026	警：『K仔倉老闆，恭喜你成功「清貨」2000萬，我哋已為你全數「回收」！』
zh_0027	"中大：幸好不是我們學生！
交流生：我以為「醫科交流」，就是「交流」一下手術室照片呢！"
zh_0028	「的士手機陣」要「限放兩部」，司機看了看他的十幾部手機，陷入沉思：「這比選妃還難！哪個是正宮？哪個打入冷宮？」
zh_0029	"老闆：「為『應對老齡化挑戰』，我們決定『主動出擊』！」
員工：「怎麼出擊？」
老闆：「研發出能自動為獨居老人搶購廣場舞C位的機器人！」"
zh_0030	鄧竟成：已作細緻測試，確保所有觀眾席 Wi-Fi 滿格，讓你現場看直播也不卡頓！
zh_0031	"體育園盛事不斷，跨部門籌備專組成功臣！

是啊，他們最大的「成功」，恐怕是這麼多部門，還能「跨」過各種紅線，成功「組」成一隊，沒散夥！"
zh_0032	從騙色到騙8萬元晚餐，這青年完美詮釋了什麼叫「吃得比幹得貴」！
zh_0033	"記者問：「貿易議程生變，稅收怎麼辦？」
財長笑：「別慌，我們還有『其他法例』，總有一款適合你！」"
zh_0034	看來對他而言，「違法」只是「上訴」的同義詞。
zh_0035	李家超巡東區察民情，急長者所需。巡視後，特首總結：「原來長者最『急』切的需要，就是有個特首能『急』急地來探望一下。」
zh_0036	蘇格蘭3兄弟划船139天創紀錄。記者問他們為何如此堅持？大哥說：「因為我們把家裡的鑰匙忘在對岸了。」
zh_0037	印尼示威者燒了議會大樓，這下，他們的「熱門議題」是真的「燒起來了」。
zh_0038	莫迪石破茂同乘新幹線，加強合作交流。據說，他們最大的合作就是確保新幹線不會被「石破」了。
zh_0039	"「牛郎織女」七夕成婚，滬登記量創10年新高。
我猜啊，肯定是鵲橋太擠，大家只好轉戰民政局了！"
zh_0040	網民投訴魯迅壁畫誤導吸煙。魯迅在畫裡抽了一口煙，緩緩吐出煙圈，心想：「我還以為會有人投訴，我的壁畫沒有在引導人思考呢！」
zh_0041	韓企在華製晶片禁用美設備？那他們是用算盤算出來，再用刻刀刻上去嗎？
zh_0042	怪不得租客住進去後，每個月都「晉」升為月光族。
zh_0043	海德園參觀紛現人流，我還以為園裡藏了哆啦A夢的「任意門」呢！
zh_0044	「屋苑交投月內錄『賺多過蝕』。」而我的銀行戶口，只錄得「蝕多過賺」。
zh_0045	"甲：新盤銷情穩，單日沽逾百伙。
乙：穩？這叫「穩賺」！"
zh_0046	微軟發布AI模型，最擔心的是：它會不會變成一個超智能迴紋針，不斷問你「看來你在思考，需要幫助嗎？」
zh_0047	借錢投資隨時萬劫不復？放心，我不用借錢，我光是投資就已經萬劫不復了。
zh_0048	李嘉兒成三料冠軍，難怪她打壁球時，一個人就能佔據三面牆！
zh_0049	曼聯見財化水買安東尼，貝迪斯棄購，擺明是不想當「第二條水魚」！
zh_0050	艾摩廉澄清下台謠傳，他解釋說自己只是在舞台邊彎腰找掉下的硬幣。
zh_0051	陳曉東宣布明年紅館開騷。連紅館裡的蟑螂都表示，可以明年再出來做嘉賓了。
zh_0052	"李尹嫣為何能「先拔頭籌」奪友誼小姐？
因為其他佳麗都忙著「不怕后冠魔咒」，根本沒空理她。"
zh_0053	《我愛九龍城》力展香港獨有人情味。原來是指走在街上，一定會「人撞人」。
zh_0054	旺角司機車藏300粒依托咪酯煙彈，遇警跑得比誰都快。看來這藥專治別人「僵屍」，自己卻活蹦亂跳。
zh_0055	曼聯這「今季第一勝」，等得我以為它跟他們英超冠軍獎盃一樣，要好幾年才見一面。
zh_0056	"麥當勞，一人獨佔卡位用餐，遭一家人催促：「我們要坐！」
那人淡定回應：「好啊，不過我已經替你們全家點好餐了，都在櫃檯，記得付錢。」"
zh_0057	香港律師會去新德里談各司法區新挑戰。湯文龍回來後說，他最大的挑戰是，下次會議標題可不可以不要再有「新挑戰」這三個字了？
zh_0058	記者問蕭煒忠如何達到成就，他笑說：「多吃糖啊！」所以這篇才叫甜甜小記。
zh_0059	「大隻佬Rocky」女友細佢30年仲有個6歲女。Rocky今次唔係拍拖，係直接升呢做「爺爺輩」男友！
zh_0060	李嘉兒：「出乎意料之外！我本來只想贏單打，誰知贏著贏著，連雙打和混雙都集齊了。」
zh_0061	東廊鐵騎士自炒後，竟能自行起身揸車逃走。警員截停問：「你點解跌咗都可以即刻起身？」騎士答：「驚企喺度吹波仔，企唔穩。」
zh_0062	谷祖琳朱栢康獲韓國ACE FACE大獎，梁思浩談江欣燕竟哽咽。原來「最耀眼主持」的「ACE FACE」，是個愛哭鬼！
zh_0063	林家謙演唱會，張柏芝驚喜現身合唱《任何天氣》。觀眾尖叫，不是因為張柏芝，是怕林家謙突然在台上迷惘地問：「你邊位？」
zh_0064	冒充韩磊妻子其其格？估计那人就是想用这身份问问韩磊家的Wi-Fi密码。
zh_0065	"京沪接连出手优化房地产政策，释放什么信号？
信号就是：以前是“房住不炒”，现在是“房不住，快来炒！”"
zh_0066	莫迪最新表态：中印关系，就像宝莱坞电影，永远不缺史诗般的冲突，还有突然尬舞。
zh_0067	俄防长：每月控制600至700平方公里土地。现在最大的问题是，谁来交这么多地的物业费？
zh_0068	普坦被任命为代理总理，希望他不会说总理的位子也是借来的。
zh_0069	美欧持续重压，最后一刻西班牙“毁约”。理由是：我们把“签合同”看成“签菜单”了，发现上面没写火腿和红酒，就撕了。
zh_0070	美情报总监开启“大清洗”，成果显著：我们终于知道谁是卧底了！
zh_0071	"德国内阁扩军计划引发争议，从18万扩充至26万。
争议焦点是：这多出来的8万人，到底是士兵，还是为了凑够啤酒节的游客人数？"
zh_0072	"网友偶遇刘强东在夜市用塑料碗喝酒。
众人：东哥真朴实！
刘强东：主要是怕万一打碎了，赔不起。"
zh_0073	这哪是“外卖大战”，分明是“卖血大战”！
zh_0074	作家马伯庸忍辱负重把儿子送到作文班。老师不解地问：“您是大作家，自己教不好吗？” 马伯庸叹了口气：“我教的，他写不出来；他写的，我怕我这个作家也看不懂。”
zh_0075	小学开学第一天学校塌了？当地回应：孩子们不用担心学业进度，学校将原地重建，并额外补偿每位同学一年暑假！
zh_0076	"“凤凰卫视香港台是香港国际化特质的缩影。”
哦，我懂了，所以它的“国际化”就体现在能让你同时听到普通话、广东话，偶尔还穿插一两句港式英语？"
zh_0077	我投诉！这标题太长，侵蚀了我阅读的消极自由！
zh_0078	特朗普说欢迎中国学生，签证中心却说：“欢迎你们继续等待。”
zh_0079	985毕业的年轻人，在西部县城考公“上岸”，这怕不是“搁浅”了吧？
zh_0080	19块9的付费恋人？这价位，估计只负责在朋友圈帮你点赞并评论一句：“真配！”
zh_0081	高考赢家批量放弃清华北大？原来他们发现，真正的“卷王”，是连清华北大都敢“放弃”的。
zh_0082	李在明白宫初登场，开启夸夸模式。记者问：您在夸谁？李在明：当然是白宫的清洁工，把宫殿打扫得这么白！
zh_0083	"为什么禁止网约车“一口价”既伤乘客，也伤司机？

因为大家都怀念那个“一口定生死”的美好时代啊！"
zh_0084	三架无人机就“无限期部署”？美军这是打算让它们成为冲绳的“镇岛之宝”吗？
zh_0085	"俄方：击沉！
乌方：对，它只是在海底“接受特殊任务培训”。"
zh_0086	印度打造“金穹”系统，面临众多技术难题。专家表示：“最大的问题是，怎么才能让它在金光闪闪的同时，又不至于短路。”
zh_0087	香港艾滋病病毒感染个案连续9年录得下降。终于，有样东西是香港人希望它「下」，而它真的「下」了！
zh_0088	"萨贝基：我为何坚持讲述真实的中国？
不然呢？难道要我讲“不真实的中国”吗？那工作可轻松多了！"
zh_0089	难怪孙女毕业后说：爷爷，多亏您每次弯腰都背着我，我大学才没机会翘课！
zh_0090	最大的改革成果是：同学们终于知道学校原来还有个学生会。
zh_0091	2025年高考举报电话都开了，是不是可以举报我同桌，他现在就开始努力学习，这算不算提前作弊啊？
zh_0092	"榜单一出，我赶紧问我妈：“我是不是那‘天命人’啊？”
我妈头也不抬：“你是‘添饭人’，再不来，‘好东西’就凉了！”"
zh_0093	這位豪宅保全不只人帥，還是「天菜排長」！難怪豪宅住戶都搶著排隊，想被他「整隊」！
zh_0094	廣東女買早餐遇16年前初戀，年底結婚。這進度，連老闆煎個蛋都沒這麼快！
zh_0095	巴西男全身95%刺青又去除，這告訴我們，想在身體上「畫重點」，記得用鉛筆，不要用原子筆。
zh_0096	韓國藝人「殘酷鄙視鏈」？別擔心，獲獎演員沒在鳥劉在錫，但觀眾連那些演員叫什麼都沒在鳥。
zh_0097	川普健康亮紅燈，范斯立馬喊：「老師，我隨時準備好接任！」
zh_0098	「最強運5星座」2025年起連旺6年？我的星座沒上榜，看來得趕快去他們公司門口躺平，準備讓他們「狂飆」時順便把我滾進去！
zh_0099	八三夭開生日趴，女粉穿婚紗現身。團員：欸，生日願望不是這樣許的吧？
zh_0100	香港詐欺車手騎YouBike狂領270萬，這不是詐欺，這是「綠色取款」新時尚，還順便騎出健美小腿肌！
zh_0101	"丈夫对妻子说：“亲爱的，帮我把花喷洒一下，然后把那张椅子擦干净。”

妻子拿着喷壶，对花喷洒完后，转身对着椅子也开始猛喷。

丈夫：“你干嘛对着椅子喷洒啊？”

妻子：“啊？你不是说‘喷洒’完花，再‘擦’椅子吗？我这叫‘湿擦’，更彻底！”"
zh_0102	"我看到小明在后院使劲地**锤击香蕉**。
我问他：“你在干什么？”
他头也不抬地说：“家里没钉子了，我在做**香蕉**牌的！”"
zh_0103	"我最近发现我家冰箱特别爱“移动”。

是吗？它还能自己走路不成？

不是，它老抱怨说自己容量不够，梦想着有一天能变成一辆“移动”售货车，自由地去世界各地卖冰淇淋。"
zh_0104	"小明：""你为什么一直在锤击那个南瓜啊？""
小红：""我妈说多吃南瓜能补脑。我想，大概得先把它脑袋敲开，智慧才能装进去吧！"""
zh_0105	"甲：哎，最近手头太紧了，我都想把那**南瓜**给“**剥皮**”了。
乙：南瓜？剥皮不就是拿刀削一下吗？
甲：不，我是说，把它的籽、肉、甚至连存在的价值都给我榨出来！"
zh_0106	"A: 你为什么把那本**书**放进**微波炉**里？
B: 我想让它快点“读”完，结果它只学会了“自焚”。"
zh_0107	"我家新装了一扇智能门，功能太酷了！
“什么功能？”
“它能识别身份！要是陌生人，它会直接**喷洒**辣椒水；要是自己人，它会**喷洒**香水，让你香香地进**门**！”"
zh_0108	"一位工程师走进比萨店。服务员问：“先生，您想要多大的比萨？”

工程师掏出卷尺，一本正经地答道：“等我先**测量**一下胃的容量。”"
zh_0109	"甲：医生，我最近总是感到焦虑和烦躁。
乙：你需要放松，让自己的心情冷静一下。
甲：谢谢医生！我立刻回家把**冰箱**的**插头拔掉**！"
zh_0110	"A: ""哎，我得给我这手机好好**称重**一下。""
B: ""你称重手机干嘛？又不是卖废品。""
A: ""你不知道，我最近接了太多骚扰**电话**，感觉它都快被压弯了，得看看是不是超重了。"""
zh_0111	"顾客：老板，你这**番茄**怎么卖这么贵？
老板：哎呀，客官，这可是特供的！我们每颗番茄都是人工一颗一颗仔细地**去籽**的，保证您吃得舒心，口感一流！
顾客：(震惊) 什么？！那我还怎么用它来孵化小番茄啊？！"
zh_0112	"顾客：“你这杯卡布奇诺是怎么回事？我的脸上都是奶泡！”
咖啡师：“实在抱歉！我打奶泡的时候太投入了，对着您的**杯子**一通**喷洒**，不小心把泡沫都喷到您脸上了！”"
zh_0113	"客人：“师傅，这**混合器**声音太吵了，您能把它**关闭**一会儿吗？”
厨师：“抱歉，先生，如果我现在**关闭**它，您的思慕雪就变成‘思’和‘慕雪’了。”"
zh_0114	"Q: 为什么小明用番茄来锤击钉子？
A: 他想挂幅画，结果钉子没进去，墙上倒是多了一幅“抽象派番茄酱画”。"
zh_0115	"一个厨师看着一个大南瓜，好奇地问：“嘿，大南瓜，你平时最担心什么？”
南瓜紧张地回答：“我最担心被人拿去**混合**！那样一来，我就分不清自己是**南瓜**派，还是南瓜粥了！”"
zh_0116	"甲：我的笔记本电脑一开高性能模式，就烫得像个小火炉。
乙：那不是正好吗？以后要是家里的微波炉坏了，你还能用它热饭呢！"
zh_0117	"强迫症患者怎么吃鸡蛋？

他会先用精密仪器给**鸡蛋钻孔**，然后小心翼翼地把蛋液吸出来，确保一点蛋壳都不会沾到！"
zh_0118	"甲：医生说我最近压力太大，需要找点“剥皮”的活来发泄一下。
乙：剥皮？这……听起来有点吓人啊！你想剥什么皮？
甲：嗯……我就想找个椰子，好好地剥个痛快！"
zh_0119	"甲：小明，你为什么把你新买的**鞋**子**切割**成两半了？
乙：因为老师说，要从小学会分享！"
zh_0120	"顾客挑了一个大西瓜，让老板称重。

老板称完说：“这西瓜真重，足足有十五斤！”

顾客听了，摸着自己的肚子叹气道：“唉，我最近也一直在称重，怎么就没它长得这么‘有成就’呢？”"
zh_0121	"一个人正对着家里的**冰箱**猛烈地**锤击**。
妻子走过来，吃惊地问：“你到底在干什么？”
他气喘吁吁地回答：“我的减肥计划明天开始，我只是想确保里面的零食，今晚不会再诱惑我了！”"
zh_0122	"甲：你对着那个“混合器”干嘛呢？怎么弄得满头大汗？
乙：我只是想“打开”它的盖子而已！没想到它这么倔，好像要把我的脾气都给“混合”散了！"
zh_0123	"甲：“请问，有什么办法能优雅地切割一个**椰子**吗？”
乙：“有啊，你需要一把电锯。”
甲：“……” (意思是你需要用电锯才能**切割**开，根本不优雅！)"
zh_0124	"你拿着尺子对着那块**熏肉**，是在**测量**什么？
我在**测量**我的自制力，看它在**熏肉**面前能挺多久。"
zh_0125	"禅师对小徒弟说：“年轻人，要学会‘放下’，才能得到解脱。”
小徒弟若有所思地点点头，走到冰箱前，把手里刚买的冰淇淋“放下”了。"
zh_0126	"A: 嘿，你拿着尺子对着这个南瓜测量啥呢？
B: 我想看看它到底是能做南瓜饼，还是已经大到可以申请世界文化遗产了。"
zh_0127	"老板叫我把笔记本电脑里不重要的文件切割掉，我照做了。

现在我的**笔记本电脑**变成了两台迷你本，老板却说我**切割**错地方了！"
zh_0128	我朋友的键盘太脏了，我让他去**洗**一洗。他照做了，结果现在每次按**键盘**，都会有小水花溅出来！
zh_0129	"甲：你看那棵树，一直在**摇晃**，怎么回事？
乙：哦，别担心，那**树**只是在听它的摇滚乐！"
zh_0130	"为什么土豆永远当不了保龄球冠军？

因为它们只会随心所欲地**滚动**，根本瞄不准球瓶！"
zh_0131	"老板气急败坏地对秘书吼道：“这个客户太难缠了，我真想把电话扔了！”
秘书冷静地提醒：“老板，这是公司座机，您要是扔了，大家就都打不了电话了。”
老板：“……”"
zh_0132	"甲：我最近运气太差了，干什么都不成功！
乙：别灰心，我给你个橙子，你把它扔出去！
甲：扔橙子干嘛？
乙：这样你就永远不会“橙”功了！"
zh_0133	"甲：喂，你那边在干嘛？怎么声音这么大，感觉你把厨房都炸了？
乙：哈哈，我在做**煎炸**食品呢！
甲：怪不得！我刚才差点以为你的**电话**跟着一起被煎炸了！"
zh_0134	"甲：“我的**微波**炉加热太慢了，我决定用锤子对它进行一番**锤击**。”
乙：“那现在加热快了吗？”
甲：“快多了！现在食物在里面瞬间就凉了，我猜我是把那些**微波**都给砸跑了！”"
zh_0135	"小明老是接到烦人的推销电话。
他向朋友抱怨：“这些电话打得我快崩溃了，有什么办法能彻底清净？”
朋友想了想，认真地说：“最直接的办法，就是把你家的座机电话拔掉插头啊！”
小明无奈地叹了口气：“我是用智能手机接的！难道要我把自己的脑袋拔掉插头吗？”"
zh_0136	"称重员看着一个超大的南瓜，笑着说：“大个子，准备好称重了吗？”
南瓜害羞地摇了摇藤蔓，小声嘟囔：“哎呀，我最近长胖了，能不能不称重啊？我怕数字太难看！”"
zh_0137	"小明为什么用尺子去测量微波炉？

他想知道**微波**的“波长”有多长，好把他的作业“热”到自动完成！"
zh_0138	我每次称重，都觉得人生好沉重。今天称重完，旁边一个番茄滚过来说：“瞧你那紧张样，我们天天被称，也没见谁瘦下来。”
zh_0139	"一个人拿着卷尺在认真地**测量**一个大**西瓜**。

旁边的人好奇地问：“你在给西瓜量三围吗？”
他答：“不，我是在量它能不能通过我的嘴巴，直接滚进我的肚子！”"
zh_0140	"甲：你为什么把勺子扔了？
乙：因为我发现它总是在我吃完饭的时候，提醒我还有碗要洗。
甲：……所以你觉得扔掉它就能解决问题？
乙：当然！眼不见心不烦嘛！"
zh_0141	"我问小明：“你为什么把湿漉漉的**鞋**塞进了**微波炉**？”
小明叹了口气：“我想快点把它们弄干啊！”
我：“那结果呢？”
小明欲哭无泪：“结果现在我有了两只完美的…小号‘鞋形锅巴’。”"
zh_0142	"妈妈对小明说：“脏衬衫别乱放，快把它扔到洗衣篮里！”
小明使劲一扔，衬衫飞过了洗衣篮，正好挂在了窗帘杆上。
小明得意地回头说：“妈，这次你得承认我扔得很有艺术感吧？”"
zh_0143	"小明总是抱怨他烤的蛋糕不是焦就是塌。
我问他：“你每次测量食材的量都准确吗？”
他苦笑着说：“食材我是测量得精准无误，但我怀疑，我可能需要测量一下我的**烤箱**还有多少‘耐心’来容忍我的厨艺！”"
zh_0144	"A: 猜猜为什么鸡蛋最不喜欢参加派对？
B: 为什么？
A: 因为它们只会自己“**喝**”闷酒，从不“**蛋**”定！"
zh_0145	我做的曲奇饼太硬了，上次我想把它**扔**出去当飞镖，结果它像回力镖一样又飞了回来！
zh_0146	"小王在厨房里做一道“混合”沙拉。他正听着食谱，忽然一个“电话”打进来。
他急忙去接，结果手一滑，把沙拉酱和洗碗精混合在一起了。
朋友问：“你这沙拉还能吃吗？”
小王叹气：“吃？我现在正用它来洗碗呢！”"
zh_0147	"老李的破车总是发动不起来。朋友问他怎么修。
老李说：“很简单，每次启动前，我都要对着它狠狠**锤击**几下。”
朋友震惊：“你这是修**车**还是打**车**？”"
zh_0148	"一个酒鬼喝醉了，拿着**瓶子**对朋友抱怨：“这**瓶子**肯定坏了！”
朋友问：“怎么了？”
酒鬼指着瓶底说：“你看，我把瓶底**钻了个孔**，可它就是不往外漏酒！”
朋友无奈道：“那是因为你已经把它喝完了啊！”"
zh_0149	"朋友问我：“你跟女朋友的关系怎么处理啊？该切割的时候就得切割，不能拖泥带水。”

我回家拿起剪刀，把我们俩的定情信物——那条情侣毛巾，剪得稀巴烂。

结果她看到后，直接跟我切割了关系。"
zh_0150	"妻子：“老公，我的鞋坏了，帮我修修吧。”
丈夫：“小意思！看我用锤子给它来个专业**锤击**！”
妻子：“等等，你为什么**锤击**的是我的脚？”
丈夫：“啊？我以为那是你为了固定**鞋**子，临时当鞋楦用的！”"
zh_0151	"一个男人在厨房里，正用锤子**锤击**着一个**蛋**。
他妻子走进来，惊讶地问：“你在干什么？为什么**锤击**那个**蛋**？”
男人头也不抬地说：“你不是说想吃一个‘硬’一点的水煮蛋吗？”"
zh_0152	"医生问病人：“你压力很大吗？每次**电话**一响，你都用拳头对着桌子**锤击**。”
病人：“啊？那是我新设的手机铃声啊！”"
zh_0153	"甲：你吃黄瓜怎么不洗？
乙：啊？我以为它自带美白功能，洗了就没了呢！"
zh_0154	"顾客：服务员，我们这**桌子**怎么一直在**摇晃**？
服务员：哦，它只是看到账单在发抖呢。"
zh_0155	"A: 嘿，你把西瓜洗得那么认真干嘛？
B: 嘘！它说它想把身上的“青涩”都洗掉，好成为一颗真正“甜”的瓜！"
zh_0156	"小明拿着墨水瓶对着**书**不停地**喷洒**。
妈妈看到了，奇怪地问：“你这是在干什么？”
小明认真地说：“妈妈，老师说‘书是知识的海洋’，我想让我的知识海洋再深一点！”"
zh_0157	"甲：你这碗怎么还没洗？
乙：我刚用微波炉“高温消毒”了一遍！现在，它们闻起来都有点像爆米花味了。"
zh_0158	"一个人肚子饿了，总是去**打开冰箱**。

朋友问他：“里面明明什么都没有，你还一直开开关关干嘛？”

他叹了口气说：“我在等它‘刷新’一下，说不定下次就刷出吃的了！”"
zh_0159	"Q: 为什么我的**移动**电源第一次充电就坏了？
A: 你是不是把它放进了**微波**炉，指望用**微波**加速充电？现在它彻底告别了“**移动**”时代！"
zh_0160	"顾客：“我想买双合脚的**鞋**。”
店员拿出卷尺，开始**测量**顾客脚下的**鞋**。
顾客不解：“等等，你不应该**测量**我的脚吗？”
店员头也不抬：“**测量**脚多麻烦啊！我只管**测量鞋**，你的脚能不能塞进去，就看它的造化了！”"
zh_0161	"一个人想买辆超长的豪车，却担心车库太小。
销售拍着胸脯说：“放心吧！我们有独家服务，能把这辆**车**进行专业‘**切割**’，保证完美入库！”
顾客听完哭笑不得：“那…那还叫‘车’吗？！”"
zh_0162	妻子抱怨家里的**窗户**太脏了。我花了一下午时间把**窗户洗**得干干净净。结果她一看，抱怨道：“哎呀，你把外面那层朦胧美也给**洗**没了！”
zh_0163	"妈妈让小明去把番茄洗干净。
小明在水龙头下冲啊冲，番茄突然大叫：“住手！你再洗下去，我就要变成圣女果了！”"
zh_0164	"小明看到爸爸把一束漂亮的花扔进了垃圾桶。
小明不解地问：“爸爸，为什么要扔花？”
爸爸叹了口气：“唉，你妈说了，如果我再敢把她送的花藏起来，她就把我扔出去！”"
zh_0165	"甲：你为什么对着一块**岩石**拼命地**洗**啊？
乙：我就是想看看，能不能把它的顽固不化洗掉！"
zh_0166	"为什么玉米最不喜欢去美容院？
因为它怕被“剥皮”。"
zh_0167	"小明在给一本**书**称重。
朋友不解地问：“你干嘛给这本**书**称重啊？”
小明一本正经地回答：“我听同学说，这本书的知识太‘重’了，我怕自己搬不动！”"
zh_0168	我妈让我给微波炉喷洒清洁剂，我寻思着光喷洒怎么够？就用洗车高压水枪给它来了个里外“冲刷”！现在，我的微波炉除了会“喷水”，别的什么都干不了了。
zh_0169	"为什么这个胡萝卜听完笑话后就一个劲儿地滚动？
因为它笑得在地上打滚！"
zh_0170	"甲： 我的‘键盘’最近老是卡，打字不流畅。
乙： 那说明你需要对它进行一次彻底的‘切割’！
甲： 切割？把键盘切开吗？那还能用吗？
乙： 谁让你整个都切了？我是说，把那些不常用的键都切割掉，只剩下26个字母。这样你的‘键盘’不就轻巧多了，打字速度肯定快上好几倍！"
zh_0171	"为什么这家烘焙店的师傅，每天都要给每个蛋称重？
因为他想确保每个蛋都能保持最完美的“蛋定”状态！"
zh_0172	"妈妈对小明说：“小明，去把**冰箱****洗**一下。”
小明惊讶地回答：“妈妈，冰箱这么大，我怎么把它塞进洗衣机啊？”"
